,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.3275249663854623,0.4156554431912735,0.11671446611214444,0.13223247775460448,0.6241428970592305,0.26552929088927013,0.5212709100091946,0.2755396878684569,0.6947108379432957,0.29044027210101164,0.2696023871528629,0.1914016978156899,0.30426242328432856,0.2314569926270342,0.22397472199606666,0.5638998060461866,0.29600793301966727,0.28293278019321805,0.15116880364741966,0.24187261163846224,0.2403435208741511,0.26663088406820856,0.18332519984277038,0.24414148439972239,0.25955945386928087,0.23822579665611052,0.3704880952592319,0.22585068611424747,0.20943631579940789,0.26096325761214767,0.42477211376713375
1,0.3275249663854623,0.0,0.091250798090552,0.2187331856647814,0.2226345830368402,0.3106177725490592,0.07088961755952537,0.2619719718250655,0.2599375457835558,0.3786050106040413,0.12061282071609963,0.14296799322204626,0.151404350134376,0.5896955745885245,0.2873451671906532,0.5233231137565048,0.24620363983795573,0.18683557051532165,0.3306726366134294,0.3818708839050951,0.36562979523296696,0.507804411639755,0.1869956590878256,0.4817261307594823,0.5650981152510766,0.5327093249574444,0.5362330963411457,0.6722833627022852,0.3947104918105308,0.5072465471474293,0.09172278655462464,0.1345242738854985
2,0.4156554431912735,0.091250798090552,0.0,0.3093703638764769,0.3025349230121429,0.22034880563835574,0.15113549904766943,0.19958972472174694,0.3369217137860612,0.28760613499672627,0.16491585062469746,0.2226885604075565,0.23131065711295876,0.664650699752985,0.3415151653267504,0.6145325839212754,0.15539582546123917,0.22103288535833887,0.40954165015249205,0.4727118112377999,0.42189300397400137,0.5986969169833026,0.23267381957182187,0.5728963756047823,0.6492497444536732,0.6064124865174015,0.6149717379928109,0.7499801598198015,0.4567083648044877,0.5984590400587227,0.1625888140798475,0.07844698725394648
3,0.11671446611214444,0.2187331856647814,0.3093703638764769,0.0,0.10013987546831749,0.5249641682697785,0.1656385755169978,0.44118818549523464,0.18870131906500967,0.5944870430439754,0.21213243829276862,0.15500574440904868,0.1119072089117877,0.41304617959578144,0.23281294448003784,0.3066698796612834,0.46222793784281263,0.24144176312728483,0.22238102716389155,0.17760478531469392,0.27842760614547185,0.2993825401581946,0.2153552352606165,0.2646905378806355,0.36085391914158693,0.36313443412312774,0.34994415990882805,0.4845214045836878,0.2816854927593223,0.2906873085409706,0.1695097805497666,0.33089498004760803
4,0.13223247775460448,0.2226345830368402,0.3025349230121429,0.10013987546831749,0.0,0.5000999633844051,0.15293483171215527,0.38974287221000936,0.2840316121761044,0.5709917991317,0.1607392694282813,0.22239235005488395,0.07158588552133587,0.36758212609025903,0.1326732907010836,0.3554561678130964,0.44253913638167286,0.1645580933727332,0.32236880408979285,0.25581511355753134,0.1834379878888217,0.36506969243420717,0.1354142168192388,0.3141877352636891,0.3476201094833112,0.31141156916633894,0.3137105755371496,0.44966238575341594,0.194885521632606,0.34054941811200645,0.14042504184068907,0.29939180161466905
5,0.6241428970592305,0.3106177725490592,0.22034880563835574,0.5249641682697785,0.5000999633844051,0.0,0.36038518143631215,0.16454487668519852,0.5506827715161874,0.07090534713415014,0.3414337193044622,0.44029265375830984,0.43325653944167025,0.8404271295540638,0.49679458896812584,0.8315643879210995,0.06561777084617494,0.36913549263240725,0.6237305191088007,0.6924609056469945,0.5728015948870171,0.8183505619807991,0.39305765993509967,0.7896357548488371,0.8455365633581701,0.7810628084843875,0.7999082141103592,0.9300755293757745,0.6153416907800369,0.8155497971016219,0.36321147330022213,0.20074260034857208
6,0.26552929088927013,0.07088961755952537,0.15113549904766943,0.1656385755169978,0.15293483171215527,0.36038518143631215,0.0,0.28088041600890645,0.25769676636026595,0.43045949056694766,0.0755823246849564,0.14798141295549933,0.08135874244370198,0.5191898189193441,0.2209064944404374,0.47206774890334474,0.2988520289143683,0.13773465702389834,0.32193375116453793,0.3394553183567862,0.2975453198157186,0.46370454081707746,0.12933439348390638,0.43001081933940394,0.49830941113175337,0.46200837089950714,0.4666032348353229,0.6024143477179144,0.3248984707365425,0.4561310894940812,0.026613692502035782,0.16540153066493685
7,0.5212709100091946,0.2619719718250655,0.19958972472174694,0.44118818549523464,0.38974287221000936,0.16454487668519852,0.28088041600890645,0.0,0.5218620091627928,0.22399377098987586,0.23185096804379993,0.4048824641548085,0.33393513155159177,0.699602809917384,0.3547747169363328,0.7413292409345128,0.15178320784342303,0.2349556738696882,0.5920626574672977,0.6182129692833963,0.42519096709101384,0.7403924089389858,0.2630657122105864,0.6993595687016426,0.7209416179194,0.6405813195534469,0.6661758396137664,0.7907528201337215,0.4700119287377373,0.7258375063956898,0.2719511920541563,0.12838184624644566
8,0.2755396878684569,0.2599375457835558,0.3369217137860612,0.18870131906500967,0.2840316121761044,0.5506827715161874,0.25769676636026595,0.5218620091627928,0.0,0.6119014194787438,0.3313461287732061,0.11698043430746582,0.26195178197696967,0.5783595756897956,0.4137814999495727,0.3621227590318857,0.48525369922132927,0.38485318560206877,0.07304848780170109,0.2099218453006387,0.4662510092979808,0.31865891629240534,0.3662851837709276,0.3288778785071339,0.49885860706016155,0.5350988499250119,0.5107193594155507,0.6374311215032901,0.4702919364507451,0.3476148625559744,0.27883539117331313,0.3943257562032566
9,0.6947108379432957,0.3786050106040413,0.28760613499672627,0.5944870430439754,0.5709917991317,0.07090534713415014,0.43045949056694766,0.22399377098987586,0.6119014194787438,0.0,0.4122886026595833,0.5041988687256355,0.5039861648574854,0.9101031754039377,0.5658246901080007,0.9008853947080988,0.1324653100712895,0.43871062515667053,0.6848056150792337,0.7603179455876442,0.6409671236391331,0.8863017548027909,0.46313032748965255,0.85903356377278,0.9163919960762256,0.8507383265787395,0.870301092420005,1.0,0.6840451919949762,0.8848465324226533,0.4338525697804061,0.2716468331931279
10,0.29044027210101164,0.12061282071609963,0.16491585062469746,0.21213243829276862,0.1607392694282813,0.3414337193044622,0.0755823246849564,0.23185096804379993,0.3313461287732061,0.4122886026595833,0.0,0.22350294348938626,0.10230469374435885,0.5056235749163095,0.1766851325274553,0.5094796202739168,0.28676842445730233,0.06639721684030986,0.3931617525647798,0.3897143933576356,0.25702346726485514,0.5098834622654256,0.06900967850441789,0.4675093973573104,0.5041044920778911,0.4466707224876656,0.4605675972637247,0.5932528734429426,0.2921387413026713,0.4939881679146158,0.05251497861178934,0.14125041117837794
11,0.2696023871528629,0.14296799322204626,0.2226885604075565,0.15500574440904868,0.22239235005488395,0.44029265375830984,0.14798141295549933,0.4048824641548085,0.11698043430746582,0.5041988687256355,0.22350294348938626,0.0,0.1760449143686228,0.567826036066065,0.3375452125572841,0.4217457956515433,0.3746770455179525,0.28294856107750965,0.1880707261861908,0.26957433665575714,0.40268206285872027,0.39311506012197567,0.26905080343588594,0.38271500064168756,0.5125428684907426,0.5169769191038647,0.5049426408321948,0.6392791058677463,0.41727115410940185,0.405924896240663,0.17207441390792513,0.2774153057445109
12,0.1914016978156899,0.151404350134376,0.23131065711295876,0.1119072089117877,0.07158588552133587,0.43325653944167025,0.08135874244370198,0.33393513155159177,0.26195178197696967,0.5039861648574854,0.10230469374435885,0.1760449143686228,0.0,0.43831476072071507,0.16173182689170382,0.4076145576132737,0.3740908727558697,0.13130289454672223,0.31386657927161776,0.2886873239922854,0.23076750069661428,0.40774459787415035,0.10758679969461224,0.36557868690818507,0.41809462537275993,0.3815182632502244,0.38524817205853823,0.521102680482985,0.25211585875994424,0.392039024410867,0.07042596873875996,0.23341283325861448
13,0.30426242328432856,0.5896955745885245,0.664650699752985,0.41304617959578144,0.36758212609025903,0.8404271295540638,0.5191898189193441,0.699602809917384,0.5783595756897956,0.9101031754039377,0.5056235749163095,0.567826036066065,0.43831476072071507,0.0,0.34527493446966123,0.3435047419248559,0.7906228170240107,0.47139335486528905,0.575363165524241,0.4067573430134872,0.2766668152141241,0.40674520076007026,0.44764796058649636,0.33457277707947736,0.13036670076878426,0.05936640240509375,0.06922590461865566,0.09161564444291034,0.23056014977968467,0.3424902739223175,0.5029084759840408,0.6449472458364968
14,0.2314569926270342,0.2873451671906532,0.3415151653267504,0.23281294448003784,0.1326732907010836,0.49679458896812584,0.2209064944404374,0.3547747169363328,0.4137814999495727,0.5658246901080007,0.1766851325274553,0.3375452125572841,0.16173182689170382,0.34527493446966123,0.0,0.4474692877317206,0.45029099907159653,0.1285118201309534,0.45493122919337226,0.37594380521602233,0.08039765478753264,0.47133867165946985,0.10953286838339854,0.4095535620475268,0.37354823257755204,0.28606905675052846,0.3124909548835057,0.4361457778870531,0.11893827241902097,0.4344502522511842,0.19635804773625165,0.3065622334208727
15,0.22397472199606666,0.5233231137565048,0.6145325839212754,0.3066698796612834,0.3554561678130964,0.8315643879210995,0.47206774890334474,0.7413292409345128,0.3621227590318857,0.9008853947080988,0.5094796202739168,0.4217457956515433,0.4076145576132737,0.3435047419248559,0.4474692877317206,0.0,0.7684973119485702,0.5198010136071021,0.32020821771275465,0.1543057652149347,0.43658148644456707,0.06811956948009443,0.4904755504531413,0.042121587673263475,0.21701388267640678,0.33540039383987585,0.28198105511633187,0.3566228900110975,0.4050056553862602,0.016087299195433252,0.4734383060858813,0.6368235377439465
16,0.5638998060461866,0.24620363983795573,0.15539582546123917,0.46222793784281263,0.44253913638167286,0.06561777084617494,0.2988520289143683,0.15178320784342303,0.48525369922132927,0.1324653100712895,0.28676842445730233,0.3746770455179525,0.3740908727558697,0.7906228170240107,0.45029099907159653,0.7684973119485702,0.0,0.3217793343361353,0.5583014438550487,0.628018868256116,0.5284006439662607,0.7539811505014158,0.34338926884565535,0.726675213434333,0.7895534496469964,0.7313742158921567,0.747256548982613,0.8792347806077466,0.5692264809464186,0.752451966883468,0.3036913952360097,0.1458366711572923
17,0.29600793301966727,0.18683557051532165,0.22103288535833887,0.24144176312728483,0.1645580933727332,0.36913549263240725,0.13773465702389834,0.2349556738696882,0.38485318560206877,0.43871062515667053,0.06639721684030986,0.28294856107750965,0.13130289454672223,0.47139335486528905,0.1285118201309534,0.5198010136071021,0.3217793343361353,0.0,0.44204790288226115,0.41487382383855714,0.20726471445366307,0.5287275326165246,0.029445604923360874,0.47867458480841885,0.48602398072148334,0.412028059971472,0.4333066330029675,0.5614045207709878,0.24744758207323592,0.5049992275363491,0.1117555569073674,0.1785201526372228
18,0.28293278019321805,0.3306726366134294,0.40954165015249205,0.22238102716389155,0.32236880408979285,0.6237305191088007,0.32193375116453793,0.5920626574672977,0.07304848780170109,0.6848056150792337,0.3931617525647798,0.1880707261861908,0.31386657927161776,0.575363165524241,0.45493122919337226,0.32020821771275465,0.5583014438550487,0.44204790288226115,0.0,0.17883163591965,0.4985101414536301,0.268092209920622,0.42094239003162315,0.29244683845607117,0.4825583077891817,0.537808724529516,0.5063559885833687,0.6255791553459683,0.4960871832847925,0.30719056764557623,0.34092730928834575,0.4651946766574267
19,0.15116880364741966,0.3818708839050951,0.4727118112377999,0.17760478531469392,0.25581511355753134,0.6924609056469945,0.3394553183567862,0.6182129692833963,0.2099218453006387,0.7603179455876442,0.3897143933576356,0.26957433665575714,0.2886873239922854,0.4067573430134872,0.37594380521602233,0.1543057652149347,0.628018868256116,0.41487382383855714,0.17883163591965,0.0,0.39295011510026295,0.12599937041683185,0.38715696793440596,0.11904164214718117,0.3054212051095182,0.376326303702804,0.3376306834041229,0.4497615652610687,0.37609588688979684,0.13908057212013178,0.34626179580277844,0.5043567241536698
20,0.24187261163846224,0.36562979523296696,0.42189300397400137,0.27842760614547185,0.1834379878888217,0.5728015948870171,0.2975453198157186,0.42519096709101384,0.4662510092979808,0.6409671236391331,0.25702346726485514,0.40268206285872027,0.23076750069661428,0.2766668152141241,0.08039765478753264,0.43658148644456707,0.5284006439662607,0.20726471445366307,0.4985101414536301,0.39295011510026295,0.0,0.4712581560886304,0.18982317401041945,0.40278797396255017,0.32548524891343655,0.2188422813205324,0.254435032405207,0.3682804055241741,0.04651416153154599,0.42550413994477215,0.2740487670653178,0.38577681816018317
21,0.2403435208741511,0.507804411639755,0.5986969169833026,0.2993825401581946,0.36506969243420717,0.8183505619807991,0.46370454081707746,0.7403924089389858,0.31865891629240534,0.8863017548027909,0.5098834622654256,0.39311506012197567,0.40774459787415035,0.40674520076007026,0.47133867165946985,0.06811956948009443,0.7539811505014158,0.5287275326165246,0.268092209920622,0.12599937041683185,0.4712581560886304,0.0,0.5000112760370595,0.07484569337461945,0.2828020293687865,0.3938430811095524,0.34282386150168104,0.4240458451633571,0.4443939258013978,0.06472813850605595,0.4688923194383434,0.6289982435049756
22,0.26663088406820856,0.1869956590878256,0.23267381957182187,0.2153552352606165,0.1354142168192388,0.39305765993509967,0.12933439348390638,0.2630657122105864,0.3662851837709276,0.46313032748965255,0.06900967850441789,0.26905080343588594,0.10758679969461224,0.44764796058649636,0.10953286838339854,0.4904755504531413,0.34338926884565535,0.029445604923360874,0.42094239003162315,0.38715696793440596,0.18982317401041945,0.5000112760370595,0.0,0.4494051608301481,0.45839378999584685,0.3883170809365393,0.40750201140694103,0.5370304430975891,0.2273421999945306,0.47571006462454835,0.10272452617718622,0.19835065589660317
23,0.18332519984277038,0.4817261307594823,0.5728963756047823,0.2646905378806355,0.3141877352636891,0.7896357548488371,0.43001081933940394,0.6993595687016426,0.3288778785071339,0.85903356377278,0.4675093973573104,0.38271500064168756,0.36557868690818507,0.33457277707947736,0.4095535620475268,0.042121587673263475,0.726675213434333,0.47867458480841885,0.29244683845607117,0.11904164214718117,0.40278797396255017,0.07484569337461945,0.4494051608301481,0.0,0.21444435112306356,0.3194363340598566,0.2693759813568258,0.3585101902682906,0.3735296245305022,0.026486562099463585,0.4313169824070073,0.5947174653262643
24,0.24414148439972239,0.5650981152510766,0.6492497444536732,0.36085391914158693,0.3476201094833112,0.8455365633581701,0.49830941113175337,0.7209416179194,0.49885860706016155,0.9163919960762256,0.5041044920778911,0.5125428684907426,0.41809462537275993,0.13036670076878426,0.37354823257755204,0.21701388267640678,0.7895534496469964,0.48602398072148334,0.4825583077891817,0.3054212051095182,0.32548524891343655,0.2828020293687865,0.45839378999584685,0.21444435112306356,0.0,0.14162609897312567,0.08431052669955945,0.14524870333667608,0.28114928749954715,0.21807678141816653,0.4879427078203373,0.6450669864991916
25,0.25955945386928087,0.5327093249574444,0.6064124865174015,0.36313443412312774,0.31141156916633894,0.7810628084843875,0.46200837089950714,0.6405813195534469,0.5350988499250119,0.8507383265787395,0.4466707224876656,0.5169769191038647,0.3815182632502244,0.05936640240509375,0.28606905675052846,0.33540039383987585,0.7313742158921567,0.412028059971472,0.537808724529516,0.376326303702804,0.2188422813205324,0.3938430811095524,0.3883170809365393,0.3194363340598566,0.14162609897312567,0.0,0.057764043577714516,0.15018530786356432,0.1724575051549147,0.33162867986255645,0.4450905590629199,0.5857419158200308
26,0.23822579665611052,0.5362330963411457,0.6149717379928109,0.34994415990882805,0.3137105755371496,0.7999082141103592,0.4666032348353229,0.6661758396137664,0.5107193594155507,0.870301092420005,0.4605675972637247,0.5049426408321948,0.38524817205853823,0.06922590461865566,0.3124909548835057,0.28198105511633187,0.747256548982613,0.4333066330029675,0.5063559885833687,0.3376306834041229,0.254435032405207,0.34282386150168104,0.40750201140694103,0.2693759813568258,0.08431052669955945,0.057764043577714516,0.0,0.1363564886497255,0.20837819945782288,0.2794132592678053,0.45240235086361125,0.6014902617599249
27,0.3704880952592319,0.6722833627022852,0.7499801598198015,0.4845214045836878,0.44966238575341594,0.9300755293757745,0.6024143477179144,0.7907528201337215,0.6374311215032901,1.0,0.5932528734429426,0.6392791058677463,0.521102680482985,0.09161564444291034,0.4361457778870531,0.3566228900110975,0.8792347806077466,0.5614045207709878,0.6255791553459683,0.4497615652610687,0.3682804055241741,0.4240458451633571,0.5370304430975891,0.3585101902682906,0.14524870333667608,0.15018530786356432,0.1363564886497255,0.0,0.3221421051762026,0.3597476735123663,0.5875696576495896,0.7334164678523845
28,0.22585068611424747,0.3947104918105308,0.4567083648044877,0.2816854927593223,0.194885521632606,0.6153416907800369,0.3248984707365425,0.4700119287377373,0.4702919364507451,0.6840451919949762,0.2921387413026713,0.41727115410940185,0.25211585875994424,0.23056014977968467,0.11893827241902097,0.4050056553862602,0.5692264809464186,0.24744758207323592,0.4960871832847925,0.37609588688979684,0.04651416153154599,0.4443939258013978,0.2273421999945306,0.3735296245305022,0.28114928749954715,0.1724575051549147,0.20837819945782288,0.3221421051762026,0.0,0.3949390906439343,0.30312244918591563,0.4252643498429577
29,0.20943631579940789,0.5072465471474293,0.5984590400587227,0.2906873085409706,0.34054941811200645,0.8155497971016219,0.4561310894940812,0.7258375063956898,0.3476148625559744,0.8848465324226533,0.4939881679146158,0.405924896240663,0.392039024410867,0.3424902739223175,0.4344502522511842,0.016087299195433252,0.752451966883468,0.5049992275363491,0.30719056764557623,0.13908057212013178,0.42550413994477215,0.06472813850605595,0.47571006462454835,0.026486562099463585,0.21807678141816653,0.33162867986255645,0.2794132592678053,0.3597476735123663,0.3949390906439343,0.0,0.4576533626034689,0.6209503472552068
30,0.26096325761214767,0.09172278655462464,0.1625888140798475,0.1695097805497666,0.14042504184068907,0.36321147330022213,0.026613692502035782,0.2719511920541563,0.27883539117331313,0.4338525697804061,0.05251497861178934,0.17207441390792513,0.07042596873875996,0.5029084759840408,0.19635804773625165,0.4734383060858813,0.3036913952360097,0.1117555569073674,0.34092730928834575,0.34626179580277844,0.2740487670653178,0.4688923194383434,0.10272452617718622,0.4313169824070073,0.4879427078203373,0.4450905590629199,0.45240235086361125,0.5875696576495896,0.30312244918591563,0.4576533626034689,0.0,0.16419060778438632
31,0.42477211376713375,0.1345242738854985,0.07844698725394648,0.33089498004760803,0.29939180161466905,0.20074260034857208,0.16540153066493685,0.12838184624644566,0.3943257562032566,0.2716468331931279,0.14125041117837794,0.2774153057445109,0.23341283325861448,0.6449472458364968,0.3065622334208727,0.6368235377439465,0.1458366711572923,0.1785201526372228,0.4651946766574267,0.5043567241536698,0.38577681816018317,0.6289982435049756,0.19835065589660317,0.5947174653262643,0.6450669864991916,0.5857419158200308,0.6014902617599249,0.7334164678523845,0.4252643498429577,0.6209503472552068,0.16419060778438632,0.0
